url,source,label,success,headline,status_code,error,final_url,elapsed_ms,fetched_at_utc,headline_method
https://www.foxnews.com/politics/democratic-heavyweights-speak-partys-convention-preparing-large-palestinian-protests,FoxNews,0,True,Democratic heavyweights to speak at party's convention; preparing for large Palestinian protests,200,,https://www.foxnews.com/politics/democratic-heavyweights-speak-partys-convention-preparing-large-palestinian-protests,621,2026-04-09T23:57:25.905133+00:00,direct_html
https://www.foxnews.com/politics/democratic-lawmakers-hot-mic-mocking-parental-rights-garbage-stupid,FoxNews,0,True,"Democratic lawmakers caught on hot mic mocking parental rights as 'garbage,' 'stupid",200,,https://www.foxnews.com/politics/democratic-lawmakers-hot-mic-mocking-parental-rights-garbage-stupid,645,2026-04-09T23:56:31.322051+00:00,direct_html
https://www.foxnews.com/politics/democratic-socialists-group-boasts-helped-make-walz-harris-running-mate-force-cannot-ignored.print,FoxNews,0,True,Democratic Socialists group boasts it helped make Walz Harris' running mate: 'Force that cannot be ignored,200,,https://www.foxnews.com/politics/democratic-socialists-group-boasts-helped-make-walz-harris-running-mate-force-cannot-ignored.print,361,2026-04-09T23:57:41.190579+00:00,direct_html
https://www.foxnews.com/politics/democrats-censor-remove-rfk-jr-hearing-censorship-despicable-comments.print,FoxNews,0,True,"Democrats try to censor, remove RFK Jr. at hearing on censorship",200,,https://www.foxnews.com/politics/democrats-censor-remove-rfk-jr-hearing-censorship-despicable-comments.print,403,2026-04-09T23:57:28.858000+00:00,direct_html
https://www.foxnews.com/politics/democrats-harris-gop-nominee-2024,FoxNews,0,True,"Democrats concerned Harris couldn't beat a GOP nominee, even if Trump: report",200,,https://www.foxnews.com/politics/democrats-harris-gop-nominee-2024,424,2026-04-09T23:57:51.163196+00:00,direct_html
https://www.foxnews.com/politics/dems-look-force-votes-emergency-abortion-abortion-pill-deaths-make-headlines,FoxNews,0,True,Dems look to force votes on emergency abortion as abortion pill deaths make headlines,200,,https://www.foxnews.com/politics/dems-look-force-votes-emergency-abortion-abortion-pill-deaths-make-headlines,785,2026-04-09T23:54:13.984104+00:00,direct_html
https://www.foxnews.com/politics/dems-plan-revive-border-bill-rejected-republicans-november-election,FoxNews,0,True,Dems plan to revive border bill rejected by Republicans ahead of November election,200,,https://www.foxnews.com/politics/dems-plan-revive-border-bill-rejected-republicans-november-election,760,2026-04-09T23:57:48.482574+00:00,direct_html
https://www.foxnews.com/politics/dems-pour-25m-ground-game-gop-inches-closer-senate-majority,FoxNews,0,True,Dems pour $25M into ground game as GOP inches closer to Senate majority,200,,https://www.foxnews.com/politics/dems-pour-25m-ground-game-gop-inches-closer-senate-majority,837,2026-04-09T23:57:17.122490+00:00,direct_html
https://www.foxnews.com/politics/dems-run-border-bill-republicans-say-was-never-designed-solve-problem.print,FoxNews,0,True,Dems run on border bill Republicans say 'was never designed to solve the problem,200,,https://www.foxnews.com/politics/dems-run-border-bill-republicans-say-was-never-designed-solve-problem.print,598,2026-04-09T23:56:10.885038+00:00,direct_html
https://www.foxnews.com/politics/desantis-admin-blocked-from-threatening-tv-stations-over-pro-abortion-ads,FoxNews,0,True,DeSantis admin blocked from threatening TV stations over pro-abortion ads,200,,https://www.foxnews.com/politics/desantis-admin-blocked-from-threatening-tv-stations-over-pro-abortion-ads,750,2026-04-09T23:57:46.939494+00:00,direct_html
https://www.foxnews.com/politics/desantis-touts-florida-lawsuit-seeking-block-biden-title-ix-changes,FoxNews,0,True,DeSantis touts Florida lawsuit seeking to block Biden's Title IX changes,200,,https://www.foxnews.com/politics/desantis-touts-florida-lawsuit-seeking-block-biden-title-ix-changes,513,2026-04-09T23:53:51.736443+00:00,direct_html
https://www.foxnews.com/politics/distrust-chaos-georgia-dems-gop-battle-over-new-ballot-rule-early-voting-kicks-off,FoxNews,0,True,"Distrust and chaos': Georgia Dems, GOP battle over new ballot rule as early voting kicks off Tuesday",200,,https://www.foxnews.com/politics/distrust-chaos-georgia-dems-gop-battle-over-new-ballot-rule-early-voting-kicks-off,497,2026-04-09T23:53:47.144934+00:00,direct_html
https://www.foxnews.com/politics/dnc-attendees-reject-popular-gop-accusation-of-convention-hypocrisy-apples-and-oranges,FoxNews,0,True,DNC attendees reject popular GOP accusation of convention hypocrisy: 'Apples and oranges,200,,https://www.foxnews.com/politics/dnc-attendees-reject-popular-gop-accusation-of-convention-hypocrisy-apples-and-oranges,617,2026-04-09T23:57:26.801890+00:00,direct_html
https://www.foxnews.com/politics/dnc-paints-harris-law-order-standard-bearer-past-comments-militarization-police-resurface.print,FoxNews,0,True,DNC paints Harris as ‘law and order’ standard-bearer as past comments on ‘militarization of police’ resurface,200,,https://www.foxnews.com/politics/dnc-paints-harris-law-order-standard-bearer-past-comments-militarization-police-resurface.print,398,2026-04-09T23:55:17.956834+00:00,direct_html
https://www.foxnews.com/politics/do-potential-biden-replacements-have-what-takes-beat-trump,FoxNews,0,True,Do these potential Biden replacements have what it takes to beat Trump?,200,,https://www.foxnews.com/politics/do-potential-biden-replacements-have-what-takes-beat-trump,552,2026-04-09T23:57:12.600917+00:00,direct_html
https://www.foxnews.com/politics/doj-claims-cant-release-biden-hur-interview-due-threat-ai-deepfakes,FoxNews,0,True,DOJ claims it can't release Biden-Hur interview due to threat of AI deepfakes,200,,https://www.foxnews.com/politics/doj-claims-cant-release-biden-hur-interview-due-threat-ai-deepfakes,566,2026-04-09T23:54:48.336503+00:00,direct_html
https://www.foxnews.com/politics/early-voting-begins-california-texas-5-other-states,FoxNews,0,True,"Early voting begins in California, Texas, 5 other states",200,,https://www.foxnews.com/politics/early-voting-begins-california-texas-5-other-states,1642,2026-04-09T23:56:45.744093+00:00,direct_html
https://www.foxnews.com/politics/early-voting-begins-illinois-north-dakota-florida-michigan,FoxNews,0,True,"Early voting begins in Illinois, North Dakota, Florida and Michigan",200,,https://www.foxnews.com/politics/early-voting-begins-illinois-north-dakota-florida-michigan,588,2026-04-09T23:54:45.741197+00:00,direct_html
https://www.foxnews.com/politics/early-voting-begins-nebraska-washington-dc,FoxNews,0,True,"Early voting begins in Nebraska and Washington, DC",200,,https://www.foxnews.com/politics/early-voting-begins-nebraska-washington-dc,828,2026-04-09T23:55:19.525050+00:00,direct_html
https://www.foxnews.com/politics/elite-university-journalism-professor-exposed-for-monthslong-campaign-justifying-hamas,FoxNews,0,True,Elite university journalism professor exposed for monthslong campaign justifying Hamas,200,,https://www.foxnews.com/politics/elite-university-journalism-professor-exposed-for-monthslong-campaign-justifying-hamas,626,2026-04-09T23:55:18.785203+00:00,direct_html
https://www.foxnews.com/politics/elizabeth-warren-warns-dems-stand-firm-tax-hikes-fight-looms-over-trump-era-cuts,FoxNews,0,True,Elizabeth Warren warns Dems to stand firm on tax hikes as fight looms over Trump-era cuts,200,,https://www.foxnews.com/politics/elizabeth-warren-warns-dems-stand-firm-tax-hikes-fight-looms-over-trump-era-cuts,455,2026-04-09T23:57:56.466376+00:00,direct_html
https://www.foxnews.com/politics/environmentalists-blocking-forest-management-methods-saving-sequoias-yosemite-wildfire,FoxNews,0,True,Environmentalists are blocking forest management methods saving iconic sequoias amid Yosemite wildfire,200,,https://www.foxnews.com/politics/environmentalists-blocking-forest-management-methods-saving-sequoias-yosemite-wildfire,740,2026-04-09T23:55:21.442607+00:00,direct_html
https://www.foxnews.com/politics/esper-replacement-chris-miller-tells-us-troops-its-time-to-come-home,FoxNews,0,True,Esper replacement Chris Miller tells US troops: 'It's time to come home,200,,https://www.foxnews.com/politics/esper-replacement-chris-miller-tells-us-troops-its-time-to-come-home,1460,2026-04-09T23:53:18.652357+00:00,direct_html
https://www.foxnews.com/politics/ex-law-enforcement-officials-warn-bidens-menthol-cigarette-ban-create-vacuum-mexican-cartels,FoxNews,0,True,Ex-law enforcement officials warn Biden's menthol cigarette ban could 'create a vacuum' for Mexican cartels,200,,https://www.foxnews.com/politics/ex-law-enforcement-officials-warn-bidens-menthol-cigarette-ban-create-vacuum-mexican-cartels,777,2026-04-09T23:53:36.140955+00:00,direct_html
https://www.foxnews.com/politics/ex-usda-official-blasts-mind-boggling-biden-regulations-farming-menthol.print,FoxNews,0,True,"Ex-USDA official blasts 'mind-boggling' Biden regulations on farming, menthol: 'Doesn't seem very American",200,,https://www.foxnews.com/politics/ex-usda-official-blasts-mind-boggling-biden-regulations-farming-menthol.print,355,2026-04-09T23:57:49.556686+00:00,direct_html
https://www.foxnews.com/politics/extreme-agenda-harris-past-record-illegal-immigration-resurfaces-after-biden-drops-out.print,FoxNews,0,True,Extreme agenda': Harris’ past record on illegal immigration resurfaces after Biden drops out,200,,https://www.foxnews.com/politics/extreme-agenda-harris-past-record-illegal-immigration-resurfaces-after-biden-drops-out.print,392,2026-04-09T23:53:32.277191+00:00,direct_html
https://www.foxnews.com/politics/farmers-ranchers-landowners-take-aim-biden-admin-latest-crackdown.print,FoxNews,0,True,"Farmers, ranchers, landowners take aim at Biden admin for latest crackdown",200,,https://www.foxnews.com/politics/farmers-ranchers-landowners-take-aim-biden-admin-latest-crackdown.print,271,2026-04-09T23:54:33.357517+00:00,direct_html
https://www.foxnews.com/politics/father-american-israeli-hostage-pleads-deal-with-satan-before-biden-harris-enter-situation-room,FoxNews,0,True,"Father of Israeli-American hostage pleads for deal 'with Satan' before Biden, Harris enter Situation Room",200,,https://www.foxnews.com/politics/father-american-israeli-hostage-pleads-deal-with-satan-before-biden-harris-enter-situation-room,626,2026-04-09T23:55:20.402856+00:00,direct_html
https://www.foxnews.com/politics/federal-judge-blocks-biden-admin-move-give-legal-status-illegal-immigrant-spouses-us-citizens.print,FoxNews,0,True,Federal judge blocks Biden admin move to give legal status to illegal immigrant spouses of US citizens,200,,https://www.foxnews.com/politics/federal-judge-blocks-biden-admin-move-give-legal-status-illegal-immigrant-spouses-us-citizens.print,525,2026-04-09T23:56:34.716991+00:00,direct_html
https://www.foxnews.com/politics/feel-betrayed-top-conservative-group-blasts-vulnerable-dems-inflation-multimillion-dollar-ad-blitz,FoxNews,0,True,Feel betrayed': Top conservative group blasts vulnerable Dems on inflation in multimillion-dollar ad blitz,200,,https://www.foxnews.com/politics/feel-betrayed-top-conservative-group-blasts-vulnerable-dems-inflation-multimillion-dollar-ad-blitz,497,2026-04-09T23:57:34.310048+00:00,direct_html
https://www.foxnews.com/politics/fema-has-funds-needed-immediate-response-recovery-despite-mayorkas-warning,FoxNews,0,True,"FEMA has funds needed for 'immediate response and recovery,' despite Mayorkas' warning",200,,https://www.foxnews.com/politics/fema-has-funds-needed-immediate-response-recovery-despite-mayorkas-warning,540,2026-04-09T23:53:38.472909+00:00,direct_html
https://www.foxnews.com/politics/female-athlete-injured-transgender-player-slams-dem-lawmakers-who-dismissed-dangers.print,FoxNews,0,True,Female athlete injured by transgender player slams Dem lawmakers who dismissed dangers,200,,https://www.foxnews.com/politics/female-athlete-injured-transgender-player-slams-dem-lawmakers-who-dismissed-dangers.print,670,2026-04-09T23:56:49.578336+00:00,direct_html
https://www.foxnews.com/politics/fetterman-lauds-israel-leaving-iran-exposed-humiliated-after-strikes-hamas-hezbollah.print,FoxNews,0,True,"Fetterman lauds Israel for leaving Iran ‘exposed and humiliated’ after strikes on Hamas, Hezbollah",200,,https://www.foxnews.com/politics/fetterman-lauds-israel-leaving-iran-exposed-humiliated-after-strikes-hamas-hezbollah.print,403,2026-04-09T23:57:37.287545+00:00,direct_html
https://www.foxnews.com/politics/fireworks-expected-final-pennsylvania-senate-debate-race-may-decide-chambers-majority,FoxNews,0,True,Fireworks expected in final Pennsylvania Senate debate in race that may decide chamber's majority,200,,https://www.foxnews.com/politics/fireworks-expected-final-pennsylvania-senate-debate-race-may-decide-chambers-majority,469,2026-04-09T23:54:57.347128+00:00,direct_html
https://www.foxnews.com/politics/first-fox-top-outside-group-backing-senate-republicans,FoxNews,0,True,First on Fox: Top outside group backing Senate Republicans showcases fundraising haul,200,,https://www.foxnews.com/politics/first-fox-top-outside-group-backing-senate-republicans,687,2026-04-09T23:55:33.513621+00:00,direct_html
https://www.foxnews.com/politics/first-potentially-only-presidential-debate-between-harris-trump-being-held-crucial-battleground,FoxNews,0,True,First and potentially only presidential debate between Harris and Trump being held in crucial battleground,200,,https://www.foxnews.com/politics/first-potentially-only-presidential-debate-between-harris-trump-being-held-crucial-battleground,405,2026-04-09T23:53:53.662963+00:00,direct_html
https://www.foxnews.com/politics/five-controversies-surrounding-vice-presidential-nominee-tim-walz-from-dui-covid-fraud,FoxNews,0,True,"Five controversies surrounding vice presidential nominee Tim Walz, from DUI to COVID fraud",200,,https://www.foxnews.com/politics/five-controversies-surrounding-vice-presidential-nominee-tim-walz-from-dui-covid-fraud,732,2026-04-09T23:55:49.307317+00:00,direct_html
https://www.foxnews.com/politics/flashback-da-harris-plan-prosecute-drug-dealers-starting-third-offense-shot-down-police,FoxNews,0,True,Flashback: DA Harris' plan to prosecute drug dealers starting on their 3rd offense shot down by police,200,,https://www.foxnews.com/politics/flashback-da-harris-plan-prosecute-drug-dealers-starting-third-offense-shot-down-police,1299,2026-04-09T23:57:04.633515+00:00,direct_html
https://www.foxnews.com/politics/flashback-harris-campaign-senior-adviser-several-insensitive-comments-women-gay-people,FoxNews,0,True,"FLASHBACK: New Harris campaign senior adviser made several insensitive comments about women, gay people",200,,https://www.foxnews.com/politics/flashback-harris-campaign-senior-adviser-several-insensitive-comments-women-gay-people,1096,2026-04-09T23:53:08.922456+00:00,direct_html
https://www.foxnews.com/politics/flashback-harris-declined-to-intervene-on-behalf-of-native-tribe-push-to-protect-sacred-site-from-wind-farm.print,FoxNews,0,True,FLASHBACK: Harris declined to intervene on behalf of native tribe push to protect sacred site from wind farm,200,,https://www.foxnews.com/politics/flashback-harris-declined-to-intervene-on-behalf-of-native-tribe-push-to-protect-sacred-site-from-wind-farm.print,583,2026-04-09T23:56:00.744296+00:00,direct_html
https://www.foxnews.com/politics/florida-gov-desantis-says-state-conduct-investigation-second-trump-assassination-attempt,FoxNews,0,True,Florida Gov. DeSantis says state will conduct investigation into second Trump assassination attempt,200,,https://www.foxnews.com/politics/florida-gov-desantis-says-state-conduct-investigation-second-trump-assassination-attempt,417,2026-04-09T23:55:30.694006+00:00,direct_html
https://www.foxnews.com/politics/florida-oklahoma-instruct-schools-ignore-biden-title-ix-changes,FoxNews,0,True,"Florida, Oklahoma instruct schools to ignore Biden's Title IX changes, pending legal challenges",200,,https://www.foxnews.com/politics/florida-oklahoma-instruct-schools-ignore-biden-title-ix-changes,461,2026-04-09T23:56:04.500002+00:00,direct_html
https://www.foxnews.com/politics/florida-supreme-court-approves-abortion-ballot-initiative-upholding-15-week-ban,FoxNews,0,True,Florida Supreme Court approves abortion ballot initiative while upholding 15-week ban,200,,https://www.foxnews.com/politics/florida-supreme-court-approves-abortion-ballot-initiative-upholding-15-week-ban,426,2026-04-09T23:53:40.147148+00:00,direct_html
https://www.foxnews.com/politics/focus-group-reacts-trump-claim-migrants-eating-dogs-ohio-town,FoxNews,0,True,Focus group reacts to Trump claim that migrants are 'eating the dogs' in Ohio town,200,,https://www.foxnews.com/politics/focus-group-reacts-trump-claim-migrants-eating-dogs-ohio-town,532,2026-04-09T23:57:55.060927+00:00,direct_html
https://www.foxnews.com/politics/former-leader-walzs-battalion-publishes-scathing-message-aimed-governors-military-career-report,FoxNews,0,True,Former leader of Walz's battalion publishes scathing message aimed at governor's military career: Report,200,,https://www.foxnews.com/politics/former-leader-walzs-battalion-publishes-scathing-message-aimed-governors-military-career-report,808,2026-04-09T23:53:37.713835+00:00,direct_html
https://www.foxnews.com/politics/former-republican-us-senator-endorses-kamala-harris-says-election-stark-choice,FoxNews,0,True,"Former Republican US senator endorses Kamala Harris, says election offers 'stark choice",200,,https://www.foxnews.com/politics/former-republican-us-senator-endorses-kamala-harris-says-election-stark-choice,547,2026-04-09T23:56:27.569967+00:00,direct_html
https://www.foxnews.com/politics/fox-news-politics-crunch-time-harris.print,FoxNews,0,True,Fox News Politics: Crunch time for Harris,200,,https://www.foxnews.com/politics/fox-news-politics-crunch-time-harris.print,263,2026-04-09T23:57:19.927524+00:00,direct_html
https://www.foxnews.com/politics/fox-news-poll-trump-leads-biden-georgia-receiving-just-over-50-support,FoxNews,0,True,"Fox News Poll: Trump leads Biden in Georgia, receiving just over 50% support",200,,https://www.foxnews.com/politics/fox-news-poll-trump-leads-biden-georgia-receiving-just-over-50-support,458,2026-04-09T23:56:01.730436+00:00,direct_html
https://www.foxnews.com/politics/fox-news-power-rankings-all-eyes-could-omaha-november,FoxNews,0,True,Fox News Power Rankings: All eyes could be on Omaha this November,200,,https://www.foxnews.com/politics/fox-news-power-rankings-all-eyes-could-omaha-november,495,2026-04-09T23:55:27.798467+00:00,direct_html
https://www.foxnews.com/politics/fox-news-power-rankings-biggest-surprises-come-after-october.print,FoxNews,0,True,Fox News Power Rankings: The biggest surprises come after October,200,,https://www.foxnews.com/politics/fox-news-power-rankings-biggest-surprises-come-after-october.print,1005,2026-04-09T23:54:23.500365+00:00,direct_html
https://www.foxnews.com/politics/fox-news-power-rankings-front-runner-contenders-2024-gop-primary-field,FoxNews,0,True,Fox News Power Rankings: The frontrunner and contenders in the 2024 GOP primary field,200,,https://www.foxnews.com/politics/fox-news-power-rankings-front-runner-contenders-2024-gop-primary-field,367,2026-04-09T23:56:03.673318+00:00,direct_html
https://www.foxnews.com/politics/fox-news-power-rankings-harris-loses-her-lead-new-electorate-emerges,FoxNews,0,True,Fox News Power Rankings: Harris loses her lead and a new electorate emerges,200,,https://www.foxnews.com/politics/fox-news-power-rankings-harris-loses-her-lead-new-electorate-emerges,270,2026-04-09T23:57:27.741805+00:00,direct_html
https://www.foxnews.com/politics/fox-news-power-rankings-issues-tracker-trump-leads-two-top-issues-harris-gaining-ground.print,FoxNews,0,True,"Fox News Power Rankings Issues Tracker: Trump leads on two top issues, but Harris is gaining ground",200,,https://www.foxnews.com/politics/fox-news-power-rankings-issues-tracker-trump-leads-two-top-issues-harris-gaining-ground.print,391,2026-04-09T23:56:15.575389+00:00,direct_html
https://www.foxnews.com/politics/fox-news-power-rankings-three-governors-races-watch-election-night.print,FoxNews,0,True,Fox News Power Rankings: Three governor’s races to watch on election night,200,,https://www.foxnews.com/politics/fox-news-power-rankings-three-governors-races-watch-election-night.print,633,2026-04-09T23:53:50.912386+00:00,direct_html
https://www.foxnews.com/politics/fox-news-power-rankings-trump-leads-dissatisfied-electorate,FoxNews,0,True,Fox News Power Rankings: Trump leads a dissatisfied electorate,200,,https://www.foxnews.com/politics/fox-news-power-rankings-trump-leads-dissatisfied-electorate,626,2026-04-09T23:55:25.523535+00:00,direct_html
https://www.foxnews.com/politics/fox-news-power-rankings-voters-appetite-ticket-splitting-decide-senate,FoxNews,0,True,Fox News Power Rankings: Voters’ appetite for ticket-splitting will decide the Senate,200,,https://www.foxnews.com/politics/fox-news-power-rankings-voters-appetite-ticket-splitting-decide-senate,567,2026-04-09T23:56:21.129467+00:00,direct_html
https://www.foxnews.com/politics/fraud-gov-desantis-calls-lia-thomas-biological-men-competing-womens-sports,FoxNews,0,True,"That is a fraud': Gov. DeSantis calls out Lia Thomas, biological men competing in women's sports",200,,https://www.foxnews.com/politics/fraud-gov-desantis-calls-lia-thomas-biological-men-competing-womens-sports,523,2026-04-09T23:56:00.220392+00:00,direct_html
https://www.foxnews.com/politics/freedom-caucus-draws-battle-lines-government-shutdown-fight,FoxNews,0,True,Freedom Caucus draws first battle lines in election year government shutdown fight,200,,https://www.foxnews.com/politics/freedom-caucus-draws-battle-lines-government-shutdown-fight,697,2026-04-09T23:55:27.798919+00:00,direct_html
https://www.foxnews.com/politics/from-shark-tank-campaign-trail-mark-cuban-teams-up-kamala-harris.print,FoxNews,0,True,From the 'Shark Tank' to the campaign trail: Mark Cuban teams up with Kamala Harris,200,,https://www.foxnews.com/politics/from-shark-tank-campaign-trail-mark-cuban-teams-up-kamala-harris.print,965,2026-04-09T23:53:20.244693+00:00,direct_html
https://www.foxnews.com/politics/gaza-war-israeli-hostage-deal-hope-fades,FoxNews,0,True,"As Gaza war drags past 1 year mark, hope fades for a deal to bring hostages home soon",200,,https://www.foxnews.com/politics/gaza-war-israeli-hostage-deal-hope-fades,674,2026-04-09T23:56:13.327755+00:00,direct_html
https://www.foxnews.com/politics/georgia-dems-chair-reveals-message-undecided-gop-voters-harris-works-build-broad-base,FoxNews,0,True,Georgia Dems chair reveals message to undecided GOP voters as Harris works to build broad base,200,,https://www.foxnews.com/politics/georgia-dems-chair-reveals-message-undecided-gop-voters-harris-works-build-broad-base,420,2026-04-09T23:57:15.104260+00:00,direct_html
https://www.foxnews.com/politics/georgia-doctors-speak-out-challenge-misinformation-states-abortion-law-death-amber-thurman.print,FoxNews,0,True,"Georgia doctors speak out to challenge misinformation on state's abortion law, death of Amber Thurman",200,,https://www.foxnews.com/politics/georgia-doctors-speak-out-challenge-misinformation-states-abortion-law-death-amber-thurman.print,553,2026-04-09T23:55:22.182667+00:00,direct_html
https://www.foxnews.com/politics/georgia-gop-chair-shares-2-pronged-election-strategy-trump-works-win-back-peach-state.print,FoxNews,0,True,Georgia GOP chair shares 2-pronged election strategy as Trump works to win back Peach State,200,,https://www.foxnews.com/politics/georgia-gop-chair-shares-2-pronged-election-strategy-trump-works-win-back-peach-state.print,337,2026-04-09T23:57:32.113591+00:00,direct_html
https://www.foxnews.com/politics/georgia-high-court-restores-states-six-week-heartbeat-abortion-law,FoxNews,0,True,Georgia high court restores state's 6-week 'heartbeat' abortion law,200,,https://www.foxnews.com/politics/georgia-high-court-restores-states-six-week-heartbeat-abortion-law,1317,2026-04-09T23:56:56.367809+00:00,direct_html
https://www.foxnews.com/politics/georgia-judge-blocks-rule-requiring-clerks-hand-count-number-ballots,FoxNews,0,True,Georgia judge blocks rule requiring clerks to hand count number of ballots,200,,https://www.foxnews.com/politics/georgia-judge-blocks-rule-requiring-clerks-hand-count-number-ballots,539,2026-04-09T23:54:59.734229+00:00,direct_html
https://www.foxnews.com/politics/georgia-judge-overturns-states-six-week-heartbeat-abortion-law-calls-unconstitutional,FoxNews,0,True,"Georgia judge overturns state’s six-week ‘heartbeat’ abortion law, calls it 'unconstitutional",200,,https://www.foxnews.com/politics/georgia-judge-overturns-states-six-week-heartbeat-abortion-law-calls-unconstitutional,436,2026-04-09T23:57:42.566060+00:00,direct_html
https://www.foxnews.com/politics/gop-call-schumer-dems-take-up-border-bills-tout-immigration-vigilance.print,FoxNews,0,True,"GOP sens call on Schumer, Dems to take up border bills as they tout immigration vigilance",200,,https://www.foxnews.com/politics/gop-call-schumer-dems-take-up-border-bills-tout-immigration-vigilance.print,599,2026-04-09T23:55:23.858884+00:00,direct_html
https://www.foxnews.com/politics/gop-demands-trump-have-same-level-secret-service-protection-biden-after-2nd-assassination-attempt,FoxNews,0,True,GOP demands Trump have 'same level' Secret Service protection as Biden after 2nd assassination attempt,200,,https://www.foxnews.com/politics/gop-demands-trump-have-same-level-secret-service-protection-biden-after-2nd-assassination-attempt,413,2026-04-09T23:53:59.837724+00:00,direct_html
https://www.foxnews.com/politics/gop-lawmakers-warn-biden-parole-scheme-could-lead-massive-spike-marriage-fraud,FoxNews,0,True,GOP lawmakers warn Biden parole scheme could lead to massive spike in marriage fraud,200,,https://www.foxnews.com/politics/gop-lawmakers-warn-biden-parole-scheme-could-lead-massive-spike-marriage-fraud,509,2026-04-09T23:54:31.212642+00:00,direct_html
https://www.foxnews.com/politics/gop-moves-save-womens-sports-bill-backed-riley-gaines-headed-house-vote,FoxNews,0,True,GOP moves to ‘save women’s sports’: Bill backed by Riley Gaines headed for House vote,200,,https://www.foxnews.com/politics/gop-moves-save-womens-sports-bill-backed-riley-gaines-headed-house-vote,525,2026-04-09T23:54:48.511155+00:00,direct_html
https://www.foxnews.com/politics/gop-rep-introduces-resolution-condemning-un-calling-americans-stop-eating-meat.print,FoxNews,0,True,GOP rep introduces resolution condemning UN for calling on Americans to stop eating meat,200,,https://www.foxnews.com/politics/gop-rep-introduces-resolution-condemning-un-calling-americans-stop-eating-meat.print,369,2026-04-09T23:57:30.266898+00:00,direct_html
https://www.foxnews.com/politics/gop-senate-hopeful-rips-dem-opponent-not-holding-biden-harris-accountable-key-issue,FoxNews,0,True,Has done nothing': GOP Senate hopeful rips Dem opponent for not holding Biden-Harris accountable on key issue,200,,https://www.foxnews.com/politics/gop-senate-hopeful-rips-dem-opponent-not-holding-biden-harris-accountable-key-issue,752,2026-04-09T23:55:11.173273+00:00,direct_html
https://www.foxnews.com/politics/gop-senator-demands-answers-biden-admin-confusing-regulation-could-crush-farming-families.print,FoxNews,0,True,GOP senator demands answers from Biden admin on 'confusing' regulation that could crush farming families,200,,https://www.foxnews.com/politics/gop-senator-demands-answers-biden-admin-confusing-regulation-could-crush-farming-families.print,392,2026-04-09T23:57:49.912698+00:00,direct_html
https://www.foxnews.com/politics/gorsuch-blasts-sotomayors-dissent-in-christian-web-designer-ruling-reimagines-facts-from-top-to-bottom.print,FoxNews,0,True,Gorsuch blasts Sotomayor's dissent in Christian web designer ruling: 'Reimagines' facts from 'top to bottom,200,,https://www.foxnews.com/politics/gorsuch-blasts-sotomayors-dissent-in-christian-web-designer-ruling-reimagines-facts-from-top-to-bottom.print,489,2026-04-09T23:55:45.531756+00:00,direct_html
https://www.foxnews.com/politics/gov-wolf-migrant-flights-only-passed-through-scranton-en-route-to-their-final-destination,FoxNews,0,True,Pennsylvania Gov. Wolf: Migrant flights only 'passed through' Scranton 'en route to their final destination,200,,https://www.foxnews.com/politics/gov-wolf-migrant-flights-only-passed-through-scranton-en-route-to-their-final-destination,400,2026-04-09T23:57:16.556331+00:00,direct_html
https://www.foxnews.com/politics/gun-groups-slam-biden-admin-new-atf-rule-weaponizing-every-tool,FoxNews,0,True,Gun groups slam Biden admin over new ATF rule: 'Weaponizing every tool,200,,https://www.foxnews.com/politics/gun-groups-slam-biden-admin-new-atf-rule-weaponizing-every-tool,599,2026-04-09T23:56:24.378309+00:00,direct_html
https://www.foxnews.com/politics/gus-walz-brought-tears-shares-emotional-moment-father-tim-during-dnc-speech-thats-my-dad,FoxNews,0,True,"Gus Walz brought to tears, shares emotional moment with father Tim during DNC speech: 'That's my Dad",200,,https://www.foxnews.com/politics/gus-walz-brought-tears-shares-emotional-moment-father-tim-during-dnc-speech-thats-my-dad,588,2026-04-09T23:57:25.208206+00:00,direct_html
https://www.foxnews.com/politics/haitian-migration-roils-town-battleground-state-signs-pro-trump-support-rise.print,FoxNews,0,True,Haitian migration roils town in key battleground state with signs of pro-Trump support on the rise,200,,https://www.foxnews.com/politics/haitian-migration-roils-town-battleground-state-signs-pro-trump-support-rise.print,878,2026-04-09T23:53:24.531694+00:00,direct_html
https://www.foxnews.com/politics/haitian-refugees-dont-understand-laws-lawmaker-says-amid-fatal-wreck-cultural-clashes,FoxNews,0,True,"Haitian refugees ‘don’t understand the laws,’ former lawmaker says amid fatal wreck, cultural clashes",200,,https://www.foxnews.com/politics/haitian-refugees-dont-understand-laws-lawmaker-says-amid-fatal-wreck-cultural-clashes,1315,2026-04-09T23:57:06.110062+00:00,direct_html
https://www.foxnews.com/politics/hardline-gop-effort-decentralize-senate-leader-authority-dashed-mcconnell-ally.print,FoxNews,0,True,Hard-line GOP effort to decentralize Senate leader authority dashed by McConnell ally,200,,https://www.foxnews.com/politics/hardline-gop-effort-decentralize-senate-leader-authority-dashed-mcconnell-ally.print,587,2026-04-09T23:53:53.161687+00:00,direct_html
https://www.foxnews.com/politics/harris-barnstorms-wisconsin-1-day-swing-state-tour-targeting-young-voters,FoxNews,0,True,Harris barnstorms Wisconsin in 1-day swing state tour targeting young voters,200,,https://www.foxnews.com/politics/harris-barnstorms-wisconsin-1-day-swing-state-tour-targeting-young-voters,603,2026-04-09T23:56:09.231208+00:00,direct_html
