url,source,label,headline,origin
,NBC,1,Baimei Rose Quartz Jade Roller & Gua Sha Face Stone set,nbc_select_wellness.html
,NBC,1,Oral-B Glide Pro-Health Floss,nbc_select_wellness.html
,NBC,1,Neutrogena Hydro Boost Water Gel Face Moisturizer,nbc_select_wellness.html
,NBC,1,Grace & Stella Energizing Under Eye Masks,nbc_select_wellness.html
,NBC,1,Peach Slices Acne Spot Dots,nbc_select_wellness.html
https://www.nbcnews.com/world/israel/boy-14-shot-dead-israeli-settlers-west-bank-escalation-violence-rcna342543,NBC,1,"Boy, 14, shot dead by Israeli settlers in West Bank amid escalation in violence",nbc_feed_world.xml
https://www.nbcnews.com/world/russia/russia-ukraine-war-environmental-disaster-toxic-fumes-rcna342663,NBC,1,Oil rain and toxic fumes: Black Sea town faces environmental catastrophe as Ukrainian strikes rock Russia,nbc_feed_world.xml
https://www.nbcnews.com/data-graphics/gas-prices-iran-war-state-national-cost-trump-rcna265835,NBC,1,"Graphic: Track U.S., state and county gas prices",nbc_feed_world.xml
https://www.nbcnews.com/politics/white-house/trump-congressional-authorization-iran-military-operation-war-powers-rcna343094,NBC,1,"Trump says he doesn't need congressional authorization for Iran war, citing ceasefire",nbc_feed_world.xml
https://www.nbcnews.com/business/energy/gas-prices-iran-war-oil-ceasefire-rcna343053,NBC,1,Gas prices hit $4.39 per gallon in biggest one-day jump since Iran ceasefire announced,nbc_feed_world.xml
https://www.nbcnews.com/video/thousands-of-venezuelans-protest-cost-of-living-low-wages-262572101913,NBC,1,"Thousands of Venezuelans protest cost of living, low wages",nbc_feed_world.xml
https://www.nbcnews.com/nightly-news/video/trump-administration-to-pull-5-000-troops-from-germany-262564421559,NBC,1,"Trump administration to pull 5,000 troops from Germany",nbc_feed_world.xml
https://www.nbcnews.com/video/kiwi-birds-reintroduced-around-new-zealand-s-capital-wellington-262549573891,NBC,1,Iconic kiwi birds reintroduced around New Zealand’s capital,nbc_feed_world.xml
https://www.nbcnews.com/video/israeli-police-release-video-showing-the-moment-a-french-nun-was-attacked-262527045642,NBC,1,Israeli police release video showing the moment a French nun was attacked in Jerusalem,nbc_feed_world.xml
https://www.nbcnews.com/world/europe/king-charles-trump-set-return-mission-accomplished-rcna342865,NBC,1,King Charles set to return home with a quiet sense of mission accomplished,nbc_feed_world.xml
https://www.nbcnews.com/world/middle-east/lebanon-paramedics-israel-killed-health-workers-rcna332138,NBC,1,"As more health workers are killed in Lebanon, fears rise of wider trend",nbc_feed_world.xml
https://www.nbcnews.com/world/asia/trump-send-afghan-allies-us-congo-taliban-qatar-camp-refugees-rcna341352,NBC,1,Trump may send Afghan allies who were promised new lives in the U.S. to Congo instead,nbc_feed_world.xml
https://www.nbcnews.com/world/china/humanoid-robots-race-humans-beijing-half-marathon-showing-rapid-advanc-rcna340842,NBC,1,"Robot breaks the human half-marathon world record, a year after humanoid humiliation",nbc_feed_world.xml
https://www.nbcnews.com/world/europe/europe-rattled-disastrous-trend-trump-pulls-5000-troops-germany-rcna343189,NBC,1,"Europe rattled by 'disastrous trend' as Trump pulls 5,000 troops out of Germany",nbc_feed_world.xml
https://www.nbcnews.com/world/united-kingdom/anger-despair-jewish-britons-spate-attacks-rcna342853,NBC,1,Anger and despair among Jewish Britons after spate of attacks,nbc_feed_world.xml
https://www.nbcnews.com/world/cuba/cuba-teen-imprisoned-jonathan-muir-family-rcna341957,NBC,1,Family of 16-year-old teen imprisoned in Cuba makes urgent plea for his release,nbc_feed_world.xml
https://www.nbcnews.com/world/israel/nun-attacked-streets-jerusalem-sparking-outcry-rcna343052,NBC,1,"Nun is attacked in streets of Jerusalem, sparking outcry",nbc_feed_world.xml
https://www.nbcnews.com/world/iran/iran-trump-blockade-doomed-fail-oil-price-high-military-options-hormuz-rcna342831,NBC,1,Trump briefed on options for Iran as energy prices soar to 4-year high,nbc_feed_world.xml
https://www.nbcnews.com/world/middle-east/trump-gives-blessing-iraqs-new-pick-prime-minister-invites-al-zaidi-wa-rcna342977,NBC,1,Trump gives his blessing to Iraq's new pick for prime minister and invites him to Washington,nbc_feed_world.xml
https://www.nbcnews.com/news/us-news/kohinoor-diamond-mamdani-ask-king-charles-return-long-history-changing-rcna342890,NBC,1,Zohran Mamdani would ask King Charles to return Koh-i-Noor diamond — but return it where?,nbc_feed_world.xml
https://www.nbcnews.com/world/united-kingdom/two-people-stabbed-golders-green-london-attack-jewish-rcna342645,NBC,1,Suspect arrested in London terrorist incident in which two Jewish people were stabbed,nbc_feed_world.xml
https://www.nbcnews.com/world/iran/trump-warns-iran-deal-military-options-strait-hormuz-energy-prices-rcna342631,NBC,1,Trump warns Iran 'better get smart' as he weighs military options over Strait of Hormuz,nbc_feed_world.xml
https://www.nbcnews.com/world/middle-east/little-sparta-uae-shocked-gulf-going-way-oil-rcna342644,NBC,1,How 'Little Sparta' UAE shocked the Gulf by going its own way on oil,nbc_feed_world.xml
https://www.nbcnews.com/world/europe/king-charles-message-president-trump-congress-rcna342649,NBC,1,King Charles delivers pointed message on U.S. visit amid rising tensions with Trump,nbc_feed_world.xml
https://www.nbcnews.com/world/iran/trumpl-iran-proposal-end-war-reopen-hormuz-nuclear-deal-oil-storage-rcna342441,NBC,1,U.S. appears cool on Iran proposal to end war and reopen Hormuz without a nuclear deal,nbc_feed_world.xml
https://www.nbcnews.com/politics/2026-election/tom-steyer-unexpected-alliance-progressives-california-governor-race-rcna342878,NBC,1,How Tom Steyer unexpectedly won over progressives in California's governor race,nbc_feed_politics.xml
https://www.nbcnews.com/politics/politics-news/supreme-court-appeal-ruling-telehealth-mail-access-mifepristone-rcna343224,NBC,1,Supreme Court asked to pause ruling blocking telehealth and mail access to abortion pills,nbc_feed_politics.xml
https://www.nbcnews.com/politics/2026-election/alabama-governor-calls-special-session-move-primaries-redistricting-ge-rcna343125,NBC,1,Alabama and Tennessee set special sessions to consider new congressional maps,nbc_feed_politics.xml
https://www.today.com/video/trump-says-he-doesn-t-need-congressional-approval-for-iran-war-262593605982,NBC,1,Trump Says He Doesn't Need Congressional Approval for Iran War,nbc_feed_politics.xml
https://www.today.com/video/gas-prices-rise-in-us-as-strait-of-hormuz-talks-remain-stalled-262592069597,NBC,1,Gas Prices Continue to Rise as Talks With Iran Remain Stalled,nbc_feed_politics.xml
https://www.nbcnews.com/politics/justice-department/86-james-comey-indicted-restaurants-rcna342674,NBC,1,'86 it': Restaurant workers say the term at center of Comey's indictment is 'everyday lingo',nbc_feed_politics.xml
https://www.nbcnews.com/video/how-the-white-house-correspondents-association-dinner-chaos-unfolded-262220869984,NBC,1,How the White House Correspondents’ Association dinner chaos unfolded,nbc_feed_politics.xml
https://www.nbcnews.com/politics/national-security/us-asks-help-opening-strait-hormuz-trump-attacks-allies-rcna343082,NBC,1,U.S. asks for help with opening Strait of Hormuz while Trump attacks allies,nbc_feed_politics.xml
https://www.nbcnews.com/politics/2026-election/trump-endorses-rep-andy-barr-kentucky-senate-primary-rcna343158,NBC,1,Trump endorses Rep. Andy Barr in Kentucky Senate primary,nbc_feed_politics.xml
https://www.nbcnews.com/politics/national-security/trump-administration-pulling-5000-troops-germany-rcna343147,NBC,1,"Pentagon is pulling 5,000 troops from Germany after chancellor's Iran war criticism",nbc_feed_politics.xml
https://www.nbcnews.com/politics/2028-election/billionaire-illinois-gov-jb-pritzker-not-fully-self-finance-2028-run-rcna343122,NBC,1,Billionaire Gov. JB Pritzker explores something new in 2028: Raising money,nbc_feed_politics.xml
https://www.nbcnews.com/politics/politics-news/white-house-sidestep-congress-iran-war-politics-desk-rcna343138,NBC,1,The White House tries to sidestep Congress on Iran as political pressures mount: From the Politics Desk,nbc_feed_politics.xml
https://www.nbcnews.com/politics/politics-news/ex-gop-rep-david-rivera-convicted-secretly-lobbying-us-officials-behal-rcna343117,NBC,1,Ex-GOP Rep. David Rivera convicted of secretly lobbying U.S. officials on behalf of Venezuela,nbc_feed_politics.xml
https://www.nbcnews.com/health/health-news/trump-pulls-casey-means-nomination-general-replacement-nicole-saphier-rcna261423,NBC,1,"Trump pulls Dr. Casey Means' nomination for surgeon general, announces replacement",nbc_feed_politics.xml
https://www.nbcnews.com/politics/donald-trump/trump-lost-control-conspiracy-theories-rcna342504,NBC,1,Trump has lost control of the conspiracy theories,nbc_feed_politics.xml
https://www.nbcnews.com/politics/2026-election/biden-endorses-keisha-lance-bottoms-georgia-governor-rcna343057,NBC,1,Biden backs Keisha Lance Bottoms for Georgia governor,nbc_feed_politics.xml
https://www.nbcnews.com/politics/congress/house-speaker-mike-johnson-says-us-not-war-iran-white-house-approaches-rcna342868,NBC,1,Mike Johnson says U.S. 'not at war' with Iran as key deadline nears,nbc_feed_politics.xml
https://www.nbcnews.com/politics/2026-election/elizabeth-warren-campaign-iowa-progressive-senate-candidate-rcna342989,NBC,1,Elizabeth Warren to campaign in Iowa for progressive Senate candidate,nbc_feed_politics.xml
https://www.nbcnews.com/health/health-news/nebraska-rolls-medicaid-work-requirements-putting-thousands-risk-losin-rcna342900,NBC,1,"Nebraska rolls out Medicaid work requirements, risking coverage for thousands",nbc_feed_politics.xml
https://www.nbcnews.com/news/us-news/new-video-shows-correspondents-dinner-suspect-shooting-officer-top-pro-rcna343010,NBC,1,"New video shows correspondents' dinner suspect shooting officer, top prosecutor says",nbc_feed_politics.xml
https://www.nbcnews.com/politics/congress/congress-expected-end-record-75-day-partial-government-shutdown-rcna342903,NBC,1,Record-long DHS shutdown ends but doesn't include funding for ICE,nbc_feed_politics.xml
https://www.nbcnews.com/politics/white-house/iran-accelerating-efforts-dig-missiles-munitions-rcna342881,NBC,1,Iran is accelerating efforts to dig out missiles and munitions,nbc_feed_politics.xml
https://www.nbcnews.com/health/cancer/ai-early-signs-pancreatic-cancer-before-tumors-develop-rcna343099,NBC,1,AI finds signs of pancreatic cancer before tumors develop,nbc_feed_health.xml
https://www.nbcnews.com/health/health-news/rectal-cancer-rates-deaths-rising-millennials-30s-40s-rcna341389,NBC,1,Rectal cancer deaths rising rapidly among millennials: 'It's a medical crisis',nbc_feed_health.xml
https://www.nbcnews.com/health/aging/brain-health-habits-alzheimers-association-rcna341287,NBC,1,What does it take to protect brain health? 10 habits to start now,nbc_feed_health.xml
https://www.nbcnews.com/health/cancer/pancreatic-cancer-mrna-vaccine-shows-lasting-results-early-trial-rcna331969,NBC,1,Pancreatic cancer mRNA vaccine shows lasting results in an early trial,nbc_feed_health.xml
https://www.nbcnews.com/video/critics-slam-medical-credit-cards-as-some-states-try-to-curb-use-262573125675,NBC,1,Critics slam medical credit cards as patient shares account of being signed up in hospital,nbc_feed_health.xml
https://www.nbcnews.com/video/federal-appeals-court-rules-that-abortion-drugs-cannot-be-sent-by-mail-262565957619,NBC,1,Federal appeals court rules that abortion drugs cannot be sent by mail,nbc_feed_health.xml
https://www.today.com/video/boost-your-mood-with-these-energizing-habit-stacks-262529605896,NBC,1,Boost Your Mood With These Energizing Habit Stacks,nbc_feed_health.xml
https://www.nbcnews.com/video/trump-pulls-casey-means-nomination-for-surgeon-general-262495813643,NBC,1,Trump pulls Casey Means' nomination for surgeon general,nbc_feed_health.xml
https://www.nbcnews.com/health/womens-health/appeals-court-blocks-abortion-pill-access-telehealth-mail-rcna343148,NBC,1,Appeals court blocks access to abortion pills via telehealth and mail nationwide,nbc_feed_health.xml
https://www.nbcnews.com/health/aging/core-toe-foot-exercises-improve-balance-agility-study-rcna341960,NBC,1,Are you lying down? These 10-minute toe and core exercises can help improve balance,nbc_feed_health.xml
https://www.nbcnews.com/health/health-news/trump-rfk-jr-appeals-ruling-blocked-vaccine-overhaul-rcna342816,NBC,1,Trump administration appeals ruling that blocked RFK Jr.'s vaccine overhaul,nbc_feed_health.xml
https://www.nbcnews.com/health/health-news/constipation-hemorrhoids-prevent-fiber-phone-bathroom-aga-guidelines-rcna342336,NBC,1,Stop scrolling and eat lentils: New guidelines to prevent hemorrhoids,nbc_feed_health.xml
https://www.nbcnews.com/health/health-news/hospital-ceos-defend-charging-patients-facilities-rcna342577,NBC,1,Hospital CEOs defend charging patients more at facilities,nbc_feed_health.xml
https://www.nbcnews.com/health/health-news/patients-say-want-alzheimers-blood-tests-doctors-arent-sure-help-rcna341059,NBC,1,Patients say they want Alzheimer's blood tests. Doctors aren't sure they help.,nbc_feed_health.xml
https://www.nbcnews.com/health/health-news/fda-psychedelic-drugs-psilocybin-methylone-review-depression-ptsd-rcna341677,NBC,1,FDA grants quick review for 3 psychedelic drug trials,nbc_feed_health.xml
https://www.nbcnews.com/health/health-news/fda-approves-first-gene-therapy-genetic-hearing-loss-rcna341666,NBC,1,FDA approves first gene therapy for genetic hearing loss,nbc_feed_health.xml
https://www.nbcnews.com/news/us-news/rfk-jr-backlash-medicaid-home-care-programs-fraud-rcna341483,NBC,1,RFK Jr. draws backlash for ripping Medicaid programs that pay people to care for family,nbc_feed_health.xml
https://www.nbcnews.com/politics/justice-department/trump-administration-moves-ease-restrictions-medical-marijuana-rcna341584,NBC,1,Trump administration moves to ease restrictions on medical marijuana,nbc_feed_health.xml
https://www.nbcnews.com/sports/horse-racing/kentucky-derby-photos-chuchill-downs-horse-racing-rcna343213,NBC,1,"Photos from the 152nd Kentucky Derby: the best day in horse racing, the 'Sport of Kings'",nbc_feed_news.xml
https://www.nbcnews.com/sports/horse-racing/kentucky-derby-watch-time-channel-2026-race-odds-horses-lineup-rcna342993,NBC,1,"2026 Kentucky Derby guide: Time, TV channels, betting favorites and more",nbc_feed_news.xml
https://www.nbcnews.com/now/video/spirit-airlines-says-all-flights-are-canceled-as-it-shuts-down-operations-262582853737,NBC,1,Spirit Airlines announces all flights are canceled as it shuts down operations,nbc_feed_news.xml
https://www.nbcnews.com/video/shorts/man-climbs-d-c-bridge-to-protest-iran-war-262599749909,NBC,1,Man climbs D.C. bridge to protest Iran war,nbc_feed_news.xml
https://www.nbcnews.com/video/shorts/last-spirit-flights-seen-descending-into-dallas-airport-262598213954,NBC,1,Last Spirit flights seen descending into Dallas airport,nbc_feed_news.xml
https://www.nbcnews.com/video/shorts/man-says-waymo-drove-away-with-his-luggage-262597701755,NBC,1,Man says Waymo drove away with his luggage,nbc_feed_news.xml
https://www.nbcnews.com/video/shorts/trump-admin-says-iran-war-not-to-blame-for-spirit-shutdown-262596677738,NBC,1,Trump admin says Iran war not to blame for Spirit shutdown,nbc_feed_news.xml
https://www.nbcnews.com/video/shorts/duffy-explains-why-there-was-no-bailout-of-spirit-262595141961,NBC,1,Duffy explains why there was no bailout of Spirit,nbc_feed_news.xml
https://www.nbcnews.com/video/shorts/passengers-learn-of-spirit-s-shutdown-at-the-airport-262595141515,NBC,1,Passengers learn of Spirit's shutdown at the airport,nbc_feed_news.xml
https://www.nbcnews.com/video/shorts/flash-flooding-kills-at-least-one-person-in-texas-262578245927,NBC,1,Flash flooding kills at least one person in Texas,nbc_feed_news.xml
https://www.nbcnews.com/video/shorts/federal-court-blocks-access-to-abortion-pills-by-mail-262571589595,NBC,1,Federal court blocks access to abortion pills by mail,nbc_feed_news.xml
https://www.nbcnews.com/video/shorts/how-republican-messaging-on-iran-war-could-affect-midterms-262564421786,NBC,1,How Republican messaging on Iran war could affect midterms,nbc_feed_news.xml
https://www.nbcnews.com/video/shorts/spirit-airlines-could-shut-down-without-bailout-262568005553,NBC,1,Spirit Airlines could shut down without bailout,nbc_feed_news.xml
https://www.nbcnews.com/video/shorts/runaway-hog-finds-new-home-at-animal-sanctuary-262558277680,NBC,1,Runaway hog finds new home at animal sanctuary,nbc_feed_news.xml
https://www.nbcnews.com/video/shorts/trump-says-he-thinks-war-powers-act-is-unconstitutional-262541381719,NBC,1,Trump says he thinks War Powers Act is 'unconstitutional',nbc_feed_news.xml
https://www.nbcnews.com/now/video/the-evolution-of-album-rollouts-262471749906,NBC,1,The evolution of album rollouts,nbc_feed_news.xml
https://www.nbcnews.com/business/travel/spirit-airlines-shutdown-what-to-know-rcna343222,NBC,1,"After Spirit collapse strands travelers, here's what to know about refunds and rebooking",nbc_feed_news.xml
https://www.foxnews.com/entertainment/ted-danson-10-good-years-speedos-wife-mary-steenburgen-made-brave-move-ban,FoxNews,0,Ted Danson had ‘10 good years’ in Speedos before wife Mary Steenburgen made the ‘brave move’ to ban them,fox_feed_latest.xml
https://www.foxnews.com/entertainment/anna-nicole-smiths-lookalike-daughter-dramatic-new-look-kentucky-derby-stars,FoxNews,0,Anna Nicole Smith’s lookalike daughter turns heads in dramatic new look at Kentucky Derby as stars take over,fox_feed_latest.xml
https://www.foxnews.com/politics/abortion-pill-fight-heads-supreme-court-manufacturer-warns-chaos-ruling,FoxNews,0,Abortion pill fight heads to Supreme Court as manufacturer warns of ‘chaos’ after ruling,fox_feed_latest.xml
https://www.foxnews.com/outkick-sports/bruins-nikita-zadorov-reveals-played-first-round-wild-injury,FoxNews,0,Bruins' Nikita Zadorov reveals he played most of the first round with a wild injury,fox_feed_latest.xml
https://www.foxnews.com/outkick-sports/ex-vikings-captain-jack-brewer-opens-witnessing-somalis-flooding-luxury-stores-amid-alleged-fraud,FoxNews,0,Ex-Vikings captain Jack Brewer opens up on witnessing Somalis flooding luxury stores amid alleged fraud,fox_feed_latest.xml
https://www.foxnews.com/outkick-analysis/shilo-sanders-doubles-make-sandwich-insult-female-browns-reporter,FoxNews,0,Shilo Sanders doubles down on 'make me a sandwich' insult to female Browns reporter,fox_feed_latest.xml
https://www.foxnews.com/media/doj-alleges-systematic-culture-anti-christian-bias-across-federal-agencies-biden,FoxNews,0,DOJ alleges 'systematic culture' of anti-Christian bias across federal agencies under Biden,fox_feed_latest.xml
https://www.foxnews.com/us/1-dead-after-car-slams-lavish-portland-social-club-investigators-uncover-possible-explosives,FoxNews,0,"1 dead after car slams into lavish Portland social club with possible explosives, FBI investigating",fox_feed_latest.xml
https://www.foxnews.com/media/joe-rogan-defends-jimmy-kimmel-over-backlash-from-melania-widow-joke,FoxNews,0,Joe Rogan defends Jimmy Kimmel over backlash from Melania widow joke,fox_feed_latest.xml
https://www.foxnews.com/sports/yankees-jazz-chisholm-jr-clarifies-wearing-airpods-field-amid-viral-photos,FoxNews,0,Yankees' Jazz Chisholm Jr clarifies he was not wearing AirPods in the field amid viral photos,fox_feed_latest.xml
https://www.foxnews.com/outkick-sports/marshall-manning-hype-train-already-hitting-timeline,FoxNews,0,The Marshall Manning hype train is already hitting the timeline,fox_feed_latest.xml
https://www.foxnews.com/entertainment/jerry-seinfeld-rips-electric-cars-stupid-virtue-signal-zero-interest,FoxNews,0,"Jerry Seinfeld rips electric cars as ‘stupid virtue signal,’ has zero interest",fox_feed_latest.xml
https://www.foxnews.com/outkick-sports/lebron-james-lakers-teammates-weigh-goat-debate-,FoxNews,0,Lebron James' Lakers teammates weigh in on GOAT debate,fox_feed_latest.xml
https://www.foxnews.com/entertainment/post-malone-abruptly-cancels-tour-dates-jelly-roll-aint-ready,FoxNews,0,Post Malone abruptly cancels upcoming tour dates with Jelly Roll: ‘We ain’t ready’,fox_feed_latest.xml
https://www.foxnews.com/tech/diy-identity-protection-vs-paid-services-works-2026,FoxNews,0,DIY identity protection vs paid services: What works in 2026,fox_feed_latest.xml
https://www.foxnews.com/us/missing-mans-body-found-abandoned-cemetery-crypt-case-tied-biker-gang,FoxNews,0,Missing man’s body found in abandoned cemetery crypt in case tied to biker gang,fox_feed_latest.xml
https://www.foxnews.com/outkick-sports/espns-pk-subban-gets-lit-online-wardrobe-choice-stanley-cup-playoffs-coverage,FoxNews,0,ESPN's PK Subban gets LIT UP online for wardrobe choice during Stanley Cup Playoffs coverage,fox_feed_latest.xml
https://www.foxnews.com/us/illegal-immigrant-shot-ice-indicted-allegedly-ramming-agents-car-california,FoxNews,0,Illegal immigrant shot by ICE indicted for allegedly ramming agents with car in California,fox_feed_latest.xml
https://www.foxnews.com/sports/raptors-star-rj-barrett-nails-season-saving-3-pointer-force-game-7-cavaliers,FoxNews,0,Raptors star RJ Barrett nails season-saving 3-pointer to force Game 7 against Cavaliers,fox_feed_latest.xml
https://www.foxnews.com/media/bill-maher-denounces-those-disappointed-trump-wasnt-killed-whca-dinner-says-youre-not-good-person,FoxNews,0,"Bill Maher denounces those disappointed Trump wasn't killed at WHCA Dinner, says, ‘You’re not a good person’",fox_feed_latest.xml
https://www.foxnews.com/outkick-sports/152nd-kentucky-derby-picks-best-bets-exactas-trifectas-late-pick-5,FoxNews,0,"The 152nd Kentucky Derby picks: Best bets, exactas, trifectas and late Pick 5",fox_feed_latest.xml
https://www.foxnews.com/us/86-47-slogan-tied-james-comey-resurfaces-may-day-protests-us,FoxNews,0,‘86 47’ slogan tied to James Comey resurfaces at May Day protests across US,fox_feed_latest.xml
https://www.foxnews.com/sports/reds-vs-pirates-betting-preview-favors-starters-thrive-saturdays-matchup-conditions,FoxNews,0,Reds vs Pirates betting preview favors the under as both starters thrive in Saturday's matchup conditions,fox_feed_latest.xml
https://www.foxnews.com/health/10-minutes-daily-floor-exercises-may-improve-balance-agility-study-finds,FoxNews,0,"Just 10 minutes of daily floor exercises may improve balance and agility, study finds",fox_feed_latest.xml
https://www.foxnews.com/entertainment/scarface-mansion-florida-hits-market-237-million,FoxNews,0,'Scarface' mansion in Florida hits the market for $237 million,fox_feed_latest.xml
https://www.foxnews.com/us/13-obama-backed-22b-solar-plant-leaves-taxpayers-hook-costly-green-energy-boondoggle-part-1,FoxNews,0,Obama-backed $2.2B green energy 'boondoggle' leaves taxpayers on the hook,fox_feed_us.xml
https://www.foxnews.com/us/harvard-scientist-convicted-lying-china-ties-rebuilds-brain-tech-lab-china,FoxNews,0,Harvard scientist convicted of lying about China ties rebuilds brain-tech lab in China,fox_feed_us.xml
https://www.foxnews.com/us/ice-lines-boot-illegal-immigrant-child-sex-predator-bogus-asylum-claim-early-prison-release,FoxNews,0,"ICE lines up to boot illegal immigrant child sex predator after bogus asylum claim, early prison release",fox_feed_us.xml
https://www.foxnews.com/us/beloved-crossing-guard-killed-alleged-drunk-driver-helping-kids-cross-street-louisiana,FoxNews,0,Beloved crossing guard killed by alleged drunk driver while helping kids cross the street in Louisiana,fox_feed_us.xml
https://www.foxnews.com/us/bryan-kohberger-mother-called-angel-insisted-police-made-really-really-bad-mistake-book,FoxNews,0,"Bryan Kohberger's mother called him 'my angel' and insisted police made a 'really, really bad mistake': book",fox_feed_us.xml
https://www.foxnews.com/us/secret-service-model-worked-whca-dinner-shooting-luck-played-role-experts-say,FoxNews,0,"Secret Service 'model worked' during WHCA Dinner shooting, but 'luck' played a role, experts say",fox_feed_us.xml
https://www.foxnews.com/us/four-noncitizens-charged-illegally-voting-2020-2022-2024-federal-elections-new-jersey,FoxNews,0,"Four noncitizens charged with illegally voting in 2020, 2022 and 2024 federal elections in New Jersey",fox_feed_us.xml
https://www.foxnews.com/us/dominos-driver-runs-customer-tip-dispute-caught-camera-police,FoxNews,0,"Domino’s driver runs down customer over tip dispute, caught on camera: police",fox_feed_us.xml
https://www.foxnews.com/us/watch-driver-smirks-mugshot-allegedly-hitting-group-cyclists-caught-camera-road-rage,FoxNews,0,WATCH: Driver smirks in mugshot after allegedly hitting group of cyclists in caught-on-camera road rage,fox_feed_us.xml
https://www.foxnews.com/us/female-inmate-sues-washington-state-alleged-attack-male-born-prisoner-womens-facility,FoxNews,0,Female inmate sues Washington state after alleged attack by male-born prisoner in women's facility,fox_feed_us.xml
https://www.foxnews.com/us/hiker-airlifted-terrifying-rattlesnake-bite-remote-trail-incidents-surge-area,FoxNews,0,Hiker airlifted after terrifying rattlesnake bite on remote trail as incidents surge in area,fox_feed_us.xml
https://www.foxnews.com/us/teen-suspect-murder-two-bank-employees-kentucky-leads-police-wild-130-mph-chase,FoxNews,0,Teen suspect in murder of two bank employees in Kentucky leads police on wild 130 mph chase,fox_feed_us.xml
https://www.foxnews.com/us/sheriff-grady-judd-names-jan-6-participant-maga-influencer-among-266-arrested-prostitution-sting,FoxNews,0,"Sheriff Grady Judd names Jan. 6 participant, MAGA influencer among 266 arrested in prostitution sting",fox_feed_us.xml
https://www.foxnews.com/us/fox-news-true-crime-newsletter-nancy-guthrie-trail-bryan-kohberger-team-fractures-luigi-mangione-morals,FoxNews,0,"Fox News True Crime Newsletter: Nancy Guthrie trail, Bryan Kohberger team fractures, Luigi Mangione morals",fox_feed_us.xml
https://www.foxnews.com/us/remains-found-near-florida-bridge-identified-missing-college-student-vanished-weeks-ago,FoxNews,0,Remains found near Florida bridge identified as missing college student who vanished weeks ago,fox_feed_us.xml
https://www.foxnews.com/us/tyler-robinson-prosecutors-say-defense-fueled-viral-misinformation-charlie-kirk-assassination-case,FoxNews,0,Tyler Robinson prosecutors say defense fueled viral misinformation in Charlie Kirk assassination case,fox_feed_us.xml
https://www.foxnews.com/us/congressman-vows-find-answers-missing-deceased-scientists-cases-trump-gives-update-investigation,FoxNews,0,"Congressman vows to find answers in missing, deceased scientists cases as Trump gives update on investigation",fox_feed_us.xml
https://www.foxnews.com/us/virginia-man-accused-sodomizing-8-year-old-girl-allegedly-tried-bribe-victims-mother-house,FoxNews,0,Virginia man accused of sodomizing 8-year-old girl allegedly tried to bribe victim's mother with a house,fox_feed_us.xml
https://www.foxnews.com/us/texas-cessna-plane-crash-kills-5-ntsb-investigating,FoxNews,0,Texas Cessna plane crash kills 5; NTSB investigating,fox_feed_us.xml
https://www.foxnews.com/us/illegal-immigrant-suspected-chandra-levy-murder-may-escaped-justice-botched-probe-detective,FoxNews,0,Illegal immigrant suspected in Chandra Levy murder may have escaped justice after botched probe: detective,fox_feed_us.xml
https://www.foxnews.com/us/fbi-secret-service-probe-wisconsin-brewery-owner-free-beer-offer-alleged-trump-killing-attempt,FoxNews,0,"FBI, Secret Service probe Wisconsin brewery owner over free beer offer after alleged Trump killing attempt",fox_feed_us.xml
https://www.foxnews.com/tech/jetblue-lawsuit-raises-airline-pricing-questions,FoxNews,0,JetBlue lawsuit raises airline pricing questions,fox_feed_tech.xml
https://www.foxnews.com/tech/adt-data-breach-exposes-customer-information,FoxNews,0,ADT data breach exposes customer information,fox_feed_tech.xml
https://www.foxnews.com/tech/ai-newsletter-anthropic-model-too-dangerous-go-public,FoxNews,0,Fox News AI Newsletter: The AI model that's too dangerous to go public,fox_feed_tech.xml
https://www.foxnews.com/tech/unitree-g1-humanoid-robot-ice-skates-rollerblades,FoxNews,0,Unitree G1 humanoid robot ice skates and Rollerblades,fox_feed_tech.xml
https://www.foxnews.com/tech/are-insurance-apps-watching-you,FoxNews,0,Are insurance apps watching you?,fox_feed_tech.xml
https://www.foxnews.com/tech/meta-tracks-workers-train-ai-agents,FoxNews,0,Meta tracks workers to train AI agents,fox_feed_tech.xml
https://www.foxnews.com/tech/amtrak-data-breach-exposes-millions-customer-records,FoxNews,0,Amtrak data breach exposes millions of customer records,fox_feed_tech.xml
https://www.foxnews.com/tech/waymo-teams-waze-spot-potholes-faster,FoxNews,0,Waymo teams up with Waze to spot potholes faster,fox_feed_tech.xml
https://www.foxnews.com/tech/runway-space-challenge-brings-spaceflight-closer,FoxNews,0,Runway-to-Space Challenge brings spaceflight closer,fox_feed_tech.xml
https://www.foxnews.com/tech/ameriprise-data-breach-hits-48000-customers,FoxNews,0,"Ameriprise data breach hits 48,000 customers",fox_feed_tech.xml
https://www.foxnews.com/tech/fake-ssa-email-alert-spot-scam-fast,FoxNews,0,Fake SSA email alert: Spot this scam fast,fox_feed_tech.xml
https://www.foxnews.com/tech/maryland-moves-ban-surveillance-pricing-grocery-stores,FoxNews,0,Maryland moves to ban surveillance pricing in grocery stores,fox_feed_tech.xml
https://www.foxnews.com/tech/hospice-fraud-uses-stolen-identities-fake-patients,FoxNews,0,Hospice fraud uses stolen identities for fake patients,fox_feed_tech.xml
